participant_id	input_dna_concentration	input_dna_volumne	mass_dna	batch	reads_raw_total	coverage_raw_reads	reads_collapsed_total	reads_collapsed_duplex	reads_collapsed_non_duplex	coverage_collapsed_reads	fragments_total	coverage_fragments
ccga_2188	13.64	5.5	75.02000000000001	H5VYCCCXY	2050638718	98382.77	132288332	47182978	84846988	4689.355	66162037	4687.32
ccga_2190	11.94	6.28	74.9832	H2CKLCCXY	1766491658	87254.88	113264298	31710685	80923434	4113.131	56640219	4111.409
ccga_2194	12.22	6.14	75.0308	H3NHFCCXY	1861214742	98208.93	123571164	40279693	82981035	4498.179	61795269	4496.209
ccga_2196	11.36	6.6	74.976	H2HJGCCXY	1781927360	90677.58	113338662	38028882	75011516	4001.043	56680015	3999.277
ccga_2197	14.39	5.21	74.9719	H3TK7CCXY	1951815750	102499.2	96321362	30059549	65570831	3364.932	48140305	3363.209
ccga_2198	15.95	4.7	74.965	HL32GALXX	2114288152	105616.7	101441394	31959811	69298129	3636.572	50730775	3635.182
ccga_220	15.16	4.95	75.042	H3LTYCCXY	2672258948	136683.1	106914080	35831060	70847434	3821.431	53468260	3819.919
ccga_2201	13.13	5.71	74.9723	H57C5CCXY	1990671474	99836.35	99616212	33855268	65506165	3526.343	49820178	3524.535
ccga_2204	13.95	5.38	75.05099999999999	H575TCCXY	1826614094	91749.45	108100880	35019857	72792434	3805.353	54059172	3803.524
ccga_2205	13.88	5.4	74.95200000000001	H2HTWCCXY	1661440614	85762.34	116829562	40043920	76438680	4214.76	58426991	4212.849
ccga_2207	11.87	6.32	75.0184	H22YHCCXY	1955936394	95854.73	130021636	46623726	83057392	4492.959	65022960	4490.621
ccga_2208	12.2	6.15	75.03	HK7HGALXX	2477190874	125077.5	127640754	44182479	83022071	4564.334	63831207	4562.149
ccga_221	12.64	5.93	74.9552	H75JVCCXY	1674452506	85662.48	90660448	22896828	62229557	3089.573	44508127	3086.045
ccga_2215	12.92	5.8	74.93599999999999	H5WYVCCXY	1974433884	101732.6	111782650	38267228	73217363	4007.759	55900628	4006.119
ccga_2216	8.68	8.64	74.9952	H3WLJCCXY	2451481490	125532.8	109188024	35092692	73888398	3934.385	54607276	3932.667
ccga_222	13.99	5.36	74.9864	HKWMYALXX	2018345048	98867.88	117865722	39712886	77847884	4217.541	58944607	4215.603
ccga_2220	11.75	6.38	74.965	H3TW7CCXY	2069470228	109207.5	101488388	29221159	72117924	3707.518	50755710	3706.265
ccga_2223	10.97	6.84	75.0348	H3WMVCCXY	2049885570	103195.6	102791340	32659070	69907820	3672.226	51405218	3670.763
ccga_2225	12.88	5.82	74.9616	HK73JALXX	2029966150	104845.2	117472426	37700179	79555759	4281.641	58750660	4279.986
ccga_2228	14.69	5.11	75.0659	HLCCKALXX	1872242532	96675.93	106870010	41615135	65000782	3729.872	53446165	3728.119
ccga_2230	13.62	5.51	75.0462	HK5HWALXX	1989088538	98399.48	114257134	36602854	77417341	4178.904	57140600	4177.216
ccga_2236	11.09	6.76	74.9684	HHLMLALXX	1900435494	96775.04	111617558	32683289	78703402	4085.457	55819717	4083.868
ccga_2237	11.56	6.49	75.0244	HHVY2ALXX	1800523900	92493.92	100230050	28565131	71497448	3616.823	50126339	3614.703
ccga_2239	11.58	6.48	75.03840000000001	HH3VTALXX	1940230634	97992.33	113532696	43649244	69640696	4012.675	56775670	4011.131
ccga_2241	9.88	7.59	74.98920000000001	H3NKCCCXY	2559961180	134150.4	107526622	27991685	79328515	3932.029	53772310	3930.442
ccga_2243	15.48	4.84	74.9232	H5WWVCCXY	1892285628	99456.51	91954564	24197339	67619633	3302.101	45987151	3300.834
ccga_2246	11.91	6.3	75.033	H527YCCXY	2443886354	123807.7	126598048	40051999	86325200	4544.859	63311947	4542.931
ccga_225	16.65	4.5	74.925	H3WFWCCXY	2068287692	105326.7	118571270	41761200	76542477	4219.054	59299720	4217.45
ccga_2251	12.89	5.82	75.0198	H2J2WCCXY	2675537948	141042.7	110848174	31859334	78791925	4062.131	55434988	4060.494
ccga_2253	15.87	4.73	75.0651	HLCCLALXX	2132594030	107380.6	97596094	30839125	66540780	3511.204	48808559	3509.734
ccga_2254	12.58	5.96	74.9768	H2J2WCCXY	2462895284	129417.2	109833548	32027341	77601551	4051.662	54928411	4050.07
ccga_2260	13.28	5.65	75.032	H2CTHCCXY	1943022428	101351.3	102074548	34266763	67509143	3565.126	51046573	3563.527
ccga_2262	20.49	3.66	74.9934	H22KGCCXY	2504283948	130325.7	95002246	32623427	62211551	3321.609	47512177	3320.198
ccga_2263	13.39	5.6	74.984	HL5M2ALXX	1544999044	80747.52	107204740	35738846	71126534	3804.232	53612585	3802.146
ccga_2264	13.11	5.72	74.9892	HL5M2ALXX	1472440482	75879.23	112819834	39909761	72542473	3963.975	56421663	3961.696
ccga_2268	12.61	5.95	75.0295	H3KJLCCXY	2140813188	110575.8	108411322	35786710	72356851	3865.658	54218458	3863.908
ccga_2271	15.28	4.91	75.0248	H2HTMCCXY	1974368284	103417.2	122142296	37483116	84369799	4370.051	61083451	4368.102
ccga_2272	9.11	8.23	74.9753	H2J23CCXY	1901935598	99606.46	87598388	27657630	59763051	3226.167	43807299	3224.65
ccga_2273	11.8	6.36	75.048	H2CKMCCXY	1919792066	100670.6	111836108	30026843	81604716	4071.098	55931597	4069.42
ccga_2274	11.6	6.47	75.05199999999999	HL2LKALXX	1851520712	93923.28	102262056	35832710	66266955	3641.461	51143107	3640.008
ccga_2275	18.05	4.16	75.08800000000001	H752VCCXY	1967929470	102958.8	91174276	25758705	65150728	3318.81	45595695	3317.304
ccga_2279	10.19	7.36	74.9984	HHVYHALXX	1854372192	86136.24	119327210	44802968	74293185	4244.233	59676524	4242.445
ccga_228	14.33	5.23	74.94590000000001	H72WKCCXY	2082363060	102742.8	103656842	29854930	73611646	3799.812	51839583	3798.094
ccga_2281	12.84	5.84	74.98559999999999	H5W5YCCXY	2167419170	110308	102040308	31678255	70180262	3678.456	51033312	3677.024
ccga_2284	13.37	5.61	75.0057	H3M3YCCXY	1804748354	95064.2	95241404	26110454	68932464	3469.654	47630162	3468.163
ccga_2287	12.09	6.2	74.958	H5737CCXY	2496603798	128196.4	117527380	35716185	81576903	4236.337	58772339	4234.66
ccga_2288	14.25	5.26	74.955	H2257CCXY	2345148486	121964	98341050	31469266	66691301	3524.626	49179776	3523.176
ccga_2290	11.28	6.65	75.012	HK77GALXX	2093977532	104926.9	115149020	37648627	77332563	4151.058	57590924	4149.29
ccga_2291	10.55	7.11	75.01050000000001	HHLKCALXX	1872529028	92311.85	110305414	40121110	70006305	3879.092	55164591	3877.633
ccga_2292	12.59	5.96	75.0364	H7C7FCCXY	1766617626	89904.56	120458768	39793245	80080081	4283.835	60237382	4281.76
ccga_2297	13.63	5.5	74.965	H3HWYCCXY	1989388948	102105.9	110835604	36852543	73781096	3968.944	55431016	3967.512
ccga_2298	16.98	4.42	75.05160000000001	H7772CCXY	2626654366	133893.7	110239966	34905688	75168098	3961.107	55133551	3959.798
ccga_2300	14.42	5.2	74.98400000000001	H3TJ2CCXY	2249377268	118240.2	100204270	29086415	70932551	3679.999	50112129	3678.685
ccga_2301	13.85	5.42	75.067	HKCK2ALXX	1997019596	97124.11	118222630	43367485	74661448	4139.678	59125067	4137.557
ccga_2303	14.33	5.23	74.94590000000001	H2HHMCCXY	1947173804	98151.67	94071840	31141511	62729150	3414.91	47045290	3413.631
ccga_2305	11.68	6.42	74.98559999999999	H5NYFCCXY	2525061324	126139.4	134147300	48240820	85599734	4800.836	67092146	4798.041
ccga_2306	17.31	4.33	74.9523	H5MWFCCXY	2686070126	141224.7	92737412	28195471	64373184	3335.089	46376255	3333.652
ccga_2310	10.06	7.46	75.0476	H77H3CCXY	2770775896	141679.2	137545016	42170928	95133586	4902.699	68788217	4900.888
ccga_2312	13.51	5.55	74.98049999999999	HFY23CCXY	1804495774	89900.32	116581632	41648783	74706046	4013.653	58306181	4011.312
ccga_2316	13.16	5.7	75.012	HK777ALXX	2548717806	129199.7	123243170	40573242	82460269	4468.364	61635030	4466.634
ccga_2317	14.59	5.14	74.9926	H77KKCCXY	2857615572	146285.9	112095618	37901332	74022501	4011.356	56061341	4009.837
ccga_2318	12.64	5.93	74.9552	H3WMTCCXY	1968043272	101841.1	119129138	36166442	82737290	4271.169	59578801	4269.58
ccga_2320	11.27	6.65	74.9455	H2FCKCCXY	1988992994	103841.9	109314462	28501316	80626360	3983.319	54667942	3981.481
ccga_2321	2.36	31.78	75.0008	HFY5YCCXY	2598232466	131968.8	95488556	37558195	57730059	3271.158	47752643	3269.756
ccga_2323	15.77	4.76	75.06519999999999	H3TJ2CCXY	2107657310	109054.1	102363370	32197457	69986262	3705.851	51192224	3704.499
ccga_2329	14.05	5.34	75.027	HL2CGALXX	2608519574	133015.6	107070814	32831434	74042772	3905.453	53545755	3903.939
ccga_2330	9.61	7.8	74.958	H2275CCXY	1798049090	93551.7	110735420	33098251	77380530	4045.055	55379693	4043.297
ccga_2332	11.78	6.37	75.0386	HK77LALXX	2552020958	128798.2	132323962	47653340	84349028	4712.61	66173605	4710.037
ccga_2338	12.83	5.85	75.0555	H2FCGCCXY	1777623312	87677.47	121111154	39162584	81633210	4370.659	60567250	4369.007
ccga_2339	15.1	4.97	75.047	H3YVFCCXY	1882558192	91895	107260292	34636757	72209511	3887.045	53640195	3885.308
ccga_234	8.53	8.79	74.97869999999999	HKMGMALXX	1958386074	92789.82	113732598	38149501	75244829	3961.32	56877341	3959.194
ccga_2345	11.91	6.3	75.033	HCLMMCCXY	2112260508	98560.63	106877414	31215223	74983873	3851.194	53444580	3849.287
ccga_2346	12.69	5.91	74.9979	H7C7FCCXY	1794317440	91902.32	122832964	40961622	81357713	4383.713	61427316	4381.599
ccga_2347	10.71	7	74.97	H732TCCXY	2262531604	110558.7	121715514	40665574	80810594	4311.942	60871311	4310.269
ccga_2350	14.69	5.11	75.0659	H5VTFCCXY	1929042716	95970.49	98185878	29659664	68308725	3556.314	49101498	3554.934
ccga_2352	12.43	6.03	74.9529	H3LJHCCXY	2444288370	125277.1	120459170	37823106	82388109	4319.352	60240103	4317.484
ccga_2355	11.61	6.46	75.00059999999999	H2HGYCCXY	2040042358	103838.5	112611316	35303681	77127023	4000.51	56319480	3998.871
ccga_2356	13.03	5.76	75.05279999999999	H3Y3TCCXY	2092191806	108499.7	116291820	36455490	79631154	4145.531	58160721	4143.908
ccga_2358	15.81	4.74	74.9394	HL2CFALXX	2655115690	133060	120277174	43308840	76756345	4266.835	60154459	4265.012
ccga_236	14.22	5.27	74.93939999999999	H5WVMCCXY	2192588876	108885.3	93818014	29090481	64588156	3349.863	46919492	3348.341
ccga_2360	11.68	6.42	74.98559999999999	H3WKTCCXY	2196082782	107981.8	115502460	35874454	79408957	4159.066	57763893	4157.396
ccga_2363	11.37	6.6	75.04199999999999	HHLLHALXX	1870085492	93608.95	110302946	35802703	74277507	4018.488	55161187	4016.971
ccga_2366	7.83	9.58	75.0114	HK75MALXX	1961386140	99869.02	123973976	43252127	80398161	4422.279	61994644	4420.462
ccga_2367	9.94	7.55	75.047	H75YWCCXY	2111950930	105893.4	82409012	30256773	51982360	2840.08	41214472	2838.955
ccga_2370	14.46	5.19	75.04740000000001	H22CCCCXY	1856500108	93756.24	110781048	34146821	76243046	3997.574	55398384	3995.726
ccga_2375	15.81	4.74	74.9394	HLC7WALXX	1869956252	96786.81	107929554	33682056	74066437	3912.067	53977002	3910.609
ccga_2377	13.65	5.49	74.9385	H22CMCCXY	1897156362	90081.59	117358922	41984599	74995468	4254.87	58691328	4253.181
ccga_2381	16.09	4.66	74.9794	H5753CCXY	1674538186	84425.82	98029234	30397581	64418565	3384.343	48862123	3379.227
ccga_2382	11.66	6.43	74.9738	H77T3CCXY	2606179832	135404.1	82535860	21061956	61350095	3057.449	41277400	3056.416
ccga_2385	14.96	5.01	74.9496	HG2LYCCXY	1909637374	94962.77	106962650	40825246	65829183	3666.114	53492748	3664.634
ccga_2387	18.01	4.16	74.92160000000001	H22HLCCXY	1822774656	91733.63	97723108	34800955	62689486	3426.61	48869686	3425.124
ccga_2389	9.84	7.62	74.9808	H225NCCXY	2088096026	105183.6	94817982	31483546	63161051	3330.326	47417920	3328.678
ccga_2391	16.53	4.54	75.0462	H225NCCXY	1983767258	96953.1	105485112	35503263	69728312	3740.512	52752081	3738.773
ccga_2396	13.63	5.5	74.965	H73NTCCXY	2145179040	106228.7	107412562	36715929	70472837	3842.231	53715302	3840.757
ccga_2397	12.51	6	75.06	H523NCCXY	2415343558	128661.3	91605522	24000580	67483736	3384.233	45811017	3383.115
ccga_24	16.96	4.42	74.9632	HKWKTALXX	2650314972	135515.1	107999560	35013734	72781667	3888.842	54013290	3887.293
ccga_2403	10.43	7.19	74.99170000000001	H2HGYCCXY	2073690792	103897.3	113132356	36165804	76782223	4044.603	56581201	4042.91
ccga_2405	14.81	5.06	74.9386	HL27CALXX	1937889132	99699.8	101843862	29106076	72539930	3791.268	50932811	3789.735
ccga_2412	15.12	4.96	74.9952	H73KYCCXY	1524276640	78588.98	106745656	35131786	71290445	3798.639	53382072	3796.778
ccga_2414	20.55	3.65	75.00750000000001	HCNYGCCXY	2707929196	137556.1	102510830	34970589	67387312	3573.372	51266532	3571.528
ccga_2419	11.41	6.57	74.9637	HLCJ7ALXX	1883347286	96196.86	122714206	39330219	83122454	4500.798	61368199	4498.482
ccga_242	13.27	5.65	74.9755	HL2NGALXX	1973776548	101481.8	99509844	30209207	69122688	3662.814	49764426	3661.356
ccga_2424	15.12	4.96	74.9952	H22CMCCXY	1849296720	91677.48	110368520	40057290	70049324	4019.022	55194767	4017.533
ccga_2427	8.28	9.06	75.0168	H2F7WCCXY	2025608898	102346.2	111471118	30178516	81099809	4130.087	55748420	4128.052
ccga_2429	12.99	5.77	74.9523	H3NVFCCXY	1811223604	89094.92	113054680	39623213	73088534	3967.415	56538278	3965.568
ccga_2430	14.26	5.26	75.0076	H2HHGCCXY	2013402392	104881.3	107671702	31494702	75966557	3992.063	53848224	3990.445
ccga_2431	13.08	5.73	74.9484	H77YCCCXY	1870697576	92790.35	105328000	38098754	66983774	3738.689	52675490	3737.126
ccga_2432	18.13	4.14	75.05819999999999	H73FNCCXY	2106009484	107369.5	93766188	26394058	67230457	3387.307	46895034	3385.997
ccga_2435	13.58	5.52	74.96159999999999	H3WKCCCXY	1734582318	84780.75	104181842	30621102	69081909	3629.74	51592804	3627.18
ccga_2437	12.23	6.13	74.9699	HL5V2ALXX	1389857200	70810.53	88461750	33501480	54748552	3125.945	44239725	3124.604
ccga_2439	12.04	6.23	75.00919999999999	H3LHFCCXY	1790102634	92753.21	117712444	37046886	80376654	4258.865	58866327	4256.977
ccga_2440	13.66	5.49	74.99340000000001	H5VTCCCXY	2186279006	115653.4	84941998	22134546	62634048	3160.78	42478496	3159.497
ccga_2441	11.17	6.71	74.9507	H22YHCCXY	2725400482	138779.3	137861964	48666235	88856002	4735.001	68943132	4732.515
ccga_2443	14.62	5.13	75.00059999999999	H2HHWCCXY	2009853628	102232	104609924	32630115	71775528	3825.897	52315369	3824.47
ccga_2446	12.62	5.94	74.9628	H2FCGCCXY	1864278166	95046.98	121605724	38725705	82636932	4396.473	60815915	4394.864
ccga_2451	13.9	5.4	75.06	HCLMGCCXY	2021254694	100534.4	111232530	40212608	70794417	3919.831	55629133	3918.013
ccga_2457	10.83	6.93	75.0519	H3NYLCCXY	1892225864	98185.46	105939654	36769508	68917738	3810.511	52979225	3809.038
ccga_2459	12.36	6.07	75.0252	H5YTVCCXY	1852556548	92998.08	96092114	25056962	70853668	3541.186	48056626	3539.772
ccga_246	13.53	5.54	74.9562	H77L7CCXY	2448613024	123380.3	114144898	39330311	74589070	4080.041	57083467	4078.47
ccga_2461	14.61	5.13	74.9493	H3Y5GCCXY	1709222352	88296.33	116872946	38499122	78107837	4186.016	58448081	4184.552
ccga_2464	16.85	4.45	74.98250000000002	H2HHMCCXY	2014002820	103186.2	98821558	32346069	66265175	3596.178	49421446	3594.766
ccga_2468	11.66	6.43	74.9738	H3YL7CCXY	2042055292	98703.88	128087514	43555860	84215553	4568.074	64058916	4566.066
ccga_2472	11.65	6.44	75.02600000000001	H3WHMCCXY	2053079472	106684.4	105160628	30237538	74743624	3831.879	52590825	3830.597
ccga_2474	15.17	4.94	74.9398	H22FTCCXY	2027594916	102624.8	124536570	44323497	79921856	4486.48	62281322	4484.736
ccga_2477	10.78	6.96	75.02879999999999	H522KCCXY	2062364340	106453	96161400	24307630	71688352	3543.649	48087831	3542.309
ccga_2478	11.91	6.3	75.033	HL5W3ALXX	1873476196	91425.91	112267452	31297628	80709017	4109.835	56143959	4107.86
ccga_248	13.48	5.56	74.94879999999999	HF57WCCXY	1973050654	100578.5	89709640	26027227	63540377	3221.482	44862747	3220.294
ccga_2482	15.13	4.96	75.04480000000001	HG2MHCCXY	1762766966	85107.46	123168122	52388279	70396371	4295.102	61598342	4293.398
ccga_2483	15.4	4.87	74.998	H3YFTCCXY	2598166118	135670.4	106471972	32837181	73482876	3810.026	53249675	3808.54
ccga_2486	13.31	5.63	74.9353	H77N7CCXY	1807476520	91476.96	125232220	46478678	78291903	4526.298	62627641	4524.329
ccga_2491	12.18	6.16	75.0288	HLCLYALXX	1942821390	98580.87	99406302	34566556	64491905	3583.86	49709459	3582.359
ccga_2492	12.14	6.18	75.0252	HLCKTALXX	1766356642	91613.91	117530786	37643394	79494798	4320.337	58774381	4318.716
ccga_2496	10.44	7.18	74.9592	H22YWCCXY	1805925926	86125.26	122439514	43781599	78313658	4259.696	61229235	4257.529
ccga_2497	11.71	6.4	74.944	HCMW7CCXY	2059284214	103655.9	99908774	33921069	65762106	3563.962	49961632	3562.401
ccga_2500	9.49	7.9	74.971	H77WVCCXY	2681718224	136175.1	115784268	43304966	72194717	4089.738	57904740	4087.968
ccga_2503	14.19	5.29	75.0651	H3WWFCCXY	1785822934	90011.75	116014366	41194539	74563056	4159.076	58016998	4157.372
ccga_2507	13.8	5.43	74.934	H3Y7JCCXY	2780183832	146158.8	100263434	28655293	71454650	3679.656	50139464	3678.273
ccga_2508	14.72	5.1	75.072	H3YVFCCXY	1908585752	95670.13	107455562	36512766	70588769	3945.16	53739185	3943.531
ccga_251	12.23	6.13	74.9699	HL2G5ALXX	1886376280	98359.58	105345686	29884286	75284183	3869.006	52683674	3867.534
ccga_2513	13.29	5.64	74.95559999999999	H2CKLCCXY	1929754972	98801.18	106706642	29848843	76433807	3912.286	53362155	3910.747
ccga_2515	12.67	5.92	75.0064	HLCGKALXX	1736913706	88691.27	108268158	38777365	69200494	3855.519	54143340	3853.956
ccga_2516	10.93	6.86	74.9798	H5Y5LCCXY	2444851898	125800.2	112304362	34303066	77767056	4031.005	56165598	4029.342
ccga_252	12.59	5.96	75.0364	H2J3JCCXY	2664529390	137781.9	112787716	34465646	78120435	4059.364	56404849	4057.71
ccga_2524	10.66	7.04	75.0464	H3YL7CCXY	1933087734	91996.09	127106036	46533224	80203346	4509.091	63565187	4507.152
ccga_2526	16.43	4.56	74.92079999999999	H22HLCCXY	1697784966	83774.63	99795350	38281415	61220565	3446.231	49905135	3444.605
ccga_2528	16.14	4.65	75.051	H72K7CCXY	2074436134	103618.2	99678662	32896014	66604647	3553.321	49853416	3551.792
ccga_2529	16.03	4.68	75.0204	H2HHGCCXY	1687684856	87692.44	100415638	30627661	69599992	3688.741	50217805	3687.231
ccga_253	11.73	6.39	74.9547	H2CL3CCXY	2004460434	100783.8	95334618	33651665	61229640	3367.258	47677007	3365.909
ccga_2533	13.56	5.53	74.9868	HLCMTALXX	1815626612	89652.8	112708860	38516293	73839968	4071.154	56363651	4069.419
ccga_2537	11.62	6.45	74.949	HLCLYALXX	1777794952	88156.77	112024164	36738751	74765403	4071.295	56019630	4069.489
ccga_2538	11.35	6.61	75.0235	H22YWCCXY	1864948790	89894.58	131271434	47766419	83203552	4540.165	65647607	4537.954
ccga_2539	13.82	5.43	75.0426	H3WFNCCXY	2162012466	114468.2	96329036	28397276	67781988	3544.177	48173790	3542.977
ccga_2541	12.77	5.87	74.9599	HL5M2ALXX	1638194950	85302.26	112170962	40454533	71249394	3935.926	56094145	3933.648
ccga_2547	14.28	5.25	74.97	HLCHGALXX	1767916774	90602.74	116646064	39526771	76747026	4222.377	58330869	4220.534
ccga_2552	13.25	5.66	74.995	H7725CCXY	2041522860	104379.9	103709554	29007528	74512457	3768.516	51868187	3766.903
ccga_2554	13.12	5.72	75.04639999999999	H3NH2CCXY	2035720848	106555.8	109758638	35721504	73837797	3989.939	54890848	3988.54
ccga_2555	10.84	6.92	75.0128	H2CKWCCXY	1771124530	92925.11	114337526	34340348	79660736	4161.122	57178057	4159.387
ccga_256	9.34	8.03	75.00019999999999	H23VFCCXY	2642331948	136357.3	117723016	36118390	81364554	4304.764	58871733	4303.105
ccga_2563	10.96	6.84	74.96640000000001	H2F7WCCXY	1892477246	94972.01	107710036	29300097	78214621	3886.271	53866981	3884.086
ccga_2581	15.52	4.83	74.9616	H3TM7CCXY	1867238252	91708.41	108831540	35979583	72573883	3874.004	54427792	3872.432
ccga_2584	13.15	5.7	74.955	H3WHLCCXY	1946392002	99680.28	101158308	31309726	69625767	3663.021	50588523	3661.629
ccga_2587	14.42	5.2	74.98400000000001	H22CCCCXY	1743439178	89532.23	107331208	32830732	74171961	3875.646	53674709	3873.79
ccga_2589	10.22	7.34	75.01480000000001	HLCMJALXX	1838934936	96017.66	110065854	34995459	74766819	4050.48	55042657	4048.991
ccga_2590	10.92	6.87	75.0204	H3N7LCCXY	2154232840	103133.6	119794454	44665726	74826773	4245.723	59907487	4244.165
ccga_2592	13.95	5.38	75.05099999999999	HLCN2ALXX	1756486078	91574.51	100519670	31060820	69180014	3693.722	50268889	3692.134
ccga_2595	12.52	5.99	74.9948	HLCLYALXX	1892253896	96556.51	113733838	36209798	77145160	4141.048	56875100	4139.284
ccga_2596	16.42	4.57	75.03940000000001	HLCLWALXX	1798290776	87406.93	120777284	41745864	78600450	4297.628	60399743	4295.816
ccga_2597	16.15	4.64	74.93599999999999	H2HGKCCXY	1831811384	93553.52	98620588	32273866	66165931	3587.443	49321796	3586.057
ccga_26	12.95	5.79	74.98049999999999	HLCKTALXX	1870809380	94755.71	113215720	37038311	75752276	4148.777	56615195	4147.178
ccga_2603	10.7	7.01	75.00699999999999	H77N2CCXY	1720920456	89959.58	111882080	32396080	79279213	4078.534	55953854	4077.048
ccga_2604	12.39	6.05	74.9595	H22YWCCXY	1889774206	92351.29	121070202	40425474	80382869	4221.161	60546446	4219.008
ccga_2605	15.8	4.75	75.05	HLCMJALXX	1647029216	85233.89	114039872	35492387	78222686	4216.044	57028244	4214.534
ccga_2606	13.95	5.38	75.05099999999999	H22FTCCXY	2078105084	106762.1	116896204	43938878	72676444	4154.091	58460170	4152.479
ccga_2608	13.15	5.7	74.955	H5YHCCCXY	2013275676	99732.48	103057500	29297990	73546363	3735.88	51538243	3734.509
ccga_261	15.97	4.7	75.05900000000001	HL2F2ALXX	2834249464	144526	122473324	37385230	84880167	4464.189	61251623	4462.038
ccga_2616	17.03	4.4	74.93200000000002	HCN3KCCXY	1975124052	98530.91	98882986	33269114	65413340	3510.47	49450268	3509.013
ccga_2618	15.69	4.78	74.9982	HFY5HCCXY	2698693632	133100.8	143813602	61679745	81615172	4933.25	71917244	4931.31
ccga_2620	10.86	6.91	75.0426	H227CCCXY	2085449170	109873.4	110393664	38889283	71267620	3868.51	55206995	3866.99
ccga_2621	13.28	5.65	75.032	H2CW7CCXY	1509883462	78515.04	116726564	35904486	80520067	4353.82	58373247	4352.345
ccga_2629	8.68	8.64	74.9952	H3WH2CCXY	1997749998	104708.4	103112818	30817200	72117308	3703.597	51568729	3702.159
